% Combine joe 6088: gps_2016_07_05_14_37_59.txt
% Time, GPS time, lat, lon, altitude, speed, bearing, accuracy
2016/07/05 14:40:34, 1467744034118, 40.59985893, -102.35286355, 1139.300048828125, 0.0, 0.0, 42.0
2016/07/05 14:40:35, 1467744035080, 40.59985042, -102.3528374, 1137.699951171875, 0.0, 0.0, 36.0
2016/07/05 14:40:37, 1467744037109, 40.5998548, -102.35286358, 1138.0, 0.0, 0.0, 28.0
2016/07/05 14:40:41, 1467744041067, 40.59984764, -102.35284429, 1137.5, 0.0, 0.0, 21.0
2016/07/05 14:40:42, 1467744042067, 40.59984772, -102.35284485, 1137.5, 0.0, 0.0, 20.0
2016/07/05 14:40:43, 1467744043067, 40.5998477, -102.35284485, 1137.5, 0.0, 0.0, 19.0
2016/07/05 14:40:44, 1467744044064, 40.5998474, -102.35284419, 1137.5, 0.0, 0.0, 18.0
2016/07/05 14:40:45, 1467744045072, 40.59984734, -102.35284422, 1137.5, 0.0, 0.0, 18.0
2016/07/05 14:40:46, 1467744046072, 40.59984722, -102.35284377, 1137.5, 0.0, 0.0, 17.0
2016/07/05 14:40:47, 1467744047066, 40.59984699, -102.35284326, 1137.5, 0.0, 0.0, 16.0
2016/07/05 14:40:48, 1467744048066, 40.59984355, -102.35283321, 1137.5, 0.0, 0.0, 12.0
2016/07/05 14:40:49, 1467744049059, 40.59984336, -102.35283285, 1137.5, 0.0, 0.0, 9.0
2016/07/05 14:40:50, 1467744050059, 40.59984337, -102.35283295, 1137.5, 0.0, 0.0, 8.0
2016/07/05 14:40:51, 1467744051073, 40.59984297, -102.35283169, 1137.5, 0.0, 0.0, 7.0
2016/07/05 14:40:52, 1467744052067, 40.59984235, -102.35283006, 1137.5, 0.0, 0.0, 6.0
2016/07/05 14:40:53, 1467744053060, 40.59984327, -102.35283306, 1137.5999755859375, 0.0, 0.0, 6.0
2016/07/05 14:40:54, 1467744054059, 40.59984319, -102.35283284, 1137.5999755859375, 0.0, 0.0, 6.0
2016/07/05 14:40:55, 1467744055059, 40.59984304, -102.35283253, 1137.5999755859375, 0.0, 0.0, 5.0
2016/07/05 14:40:56, 1467744056058, 40.599843, -102.35283244, 1137.5999755859375, 0.0, 0.0, 5.0
2016/07/05 14:40:57, 1467744057071, 40.59984242, -102.35283065, 1137.5999755859375, 0.0, 0.0, 5.0
2016/07/05 14:40:58, 1467744058085, 40.59984228, -102.35283009, 1137.5999755859375, 0.0, 0.0, 5.0
2016/07/05 14:40:59, 1467744059079, 40.59984254, -102.352831, 1137.5999755859375, 0.0, 0.0, 5.0
2016/07/05 14:41:00, 1467744060108, 40.59984211, -102.35282967, 1137.5999755859375, 0.0, 0.0, 5.0
2016/07/05 14:41:01, 1467744061084, 40.5998419, -102.3528291, 1137.5999755859375, 0.0, 0.0, 4.0
2016/07/05 14:41:02, 1467744062087, 40.59984162, -102.35282827, 1137.5999755859375, 0.0, 0.0, 4.0
2016/07/05 14:41:03, 1467744063063, 40.59984128, -102.35282739, 1137.5999755859375, 0.0, 0.0, 4.0
2016/07/05 14:41:04, 1467744064064, 40.59984115, -102.35282715, 1137.5999755859375, 0.0, 0.0, 4.0
2016/07/05 14:41:05, 1467744065064, 40.5998412, -102.35282756, 1137.699951171875, 0.0, 0.0, 4.0
2016/07/05 14:41:06, 1467744066070, 40.59984105, -102.35282723, 1137.800048828125, 0.0, 0.0, 4.0
2016/07/05 14:41:07, 1467744067064, 40.59984094, -102.35282698, 1137.800048828125, 0.0, 0.0, 3.0
2016/07/05 14:41:08, 1467744068075, 40.59984072, -102.35282565, 1137.5999755859375, 0.0, 0.0, 3.0
2016/07/05 14:41:09, 1467744069060, 40.59984078, -102.35282618, 1137.699951171875, 0.0, 0.0, 3.0
2016/07/05 14:41:10, 1467744070060, 40.59984081, -102.3528268, 1137.800048828125, 0.0, 0.0, 3.0
2016/07/05 14:41:11, 1467744071065, 40.59984073, -102.35282667, 1137.800048828125, 0.0, 0.0, 3.0
2016/07/05 14:41:12, 1467744072058, 40.59984078, -102.35282695, 1137.9000244140625, 0.0, 0.0, 3.0
2016/07/05 14:41:13, 1467744073062, 40.59984073, -102.35282701, 1137.9000244140625, 0.0, 0.0, 3.0
2016/07/05 14:41:14, 1467744074058, 40.59984082, -102.35282719, 1137.9000244140625, 0.0, 0.0, 3.0
2016/07/05 14:41:15, 1467744075060, 40.59984081, -102.35282731, 1138.0, 0.0, 0.0, 3.0
2016/07/05 14:41:16, 1467744076059, 40.59984079, -102.35282741, 1138.0, 0.0, 0.0, 3.0
2016/07/05 14:41:17, 1467744077059, 40.59984075, -102.35282739, 1138.0, 0.0, 0.0, 3.0
2016/07/05 14:41:18, 1467744078061, 40.59984075, -102.35282748, 1138.0, 0.0, 0.0, 3.0
2016/07/05 14:41:19, 1467744079107, 40.59984068, -102.35282732, 1138.0, 0.0, 0.0, 3.0
2016/07/05 14:41:20, 1467744080071, 40.59984069, -102.35282729, 1138.0, 0.0, 0.0, 3.0
2016/07/05 14:41:21, 1467744081058, 40.59984061, -102.35282712, 1138.0, 0.0, 0.0, 3.0
2016/07/05 14:41:22, 1467744082058, 40.59984048, -102.35282688, 1138.0, 0.0, 0.0, 3.0
2016/07/05 14:41:23, 1467744083059, 40.59984033, -102.35282654, 1138.0999755859375, 0.0, 0.0, 3.0
2016/07/05 14:41:24, 1467744084058, 40.59984027, -102.3528263, 1138.0, 0.0, 0.0, 3.0
2016/07/05 14:41:25, 1467744085058, 40.59984008, -102.35282578, 1138.0, 0.0, 0.0, 3.0
2016/07/05 14:41:26, 1467744086062, 40.59984006, -102.35282584, 1138.0999755859375, 0.0, 0.0, 3.0
2016/07/05 14:41:27, 1467744087145, 40.59981506, -102.35276638, 1139.800048828125, 0.0, 0.0, 3.0
2016/07/05 14:41:28, 1467744088059, 40.59981241, -102.3527602, 1140.0, 0.0, 0.0, 3.0
2016/07/05 14:41:29, 1467744089064, 40.59980625, -102.35274558, 1140.5, 0.0, 0.0, 3.0
2016/07/05 14:41:30, 1467744090066, 40.5998026, -102.35273704, 1140.800048828125, 0.0, 0.0, 3.0
2016/07/05 14:41:31, 1467744091064, 40.59978759, -102.35270265, 1142.5, 0.0, 0.0, 3.0
2016/07/05 14:41:32, 1467744092064, 40.5997864, -102.35269982, 1142.5, 0.0, 0.0, 3.0
2016/07/05 14:41:33, 1467744093101, 40.59978532, -102.3526973, 1142.5, 0.0, 0.0, 3.0
2016/07/05 14:41:34, 1467744094061, 40.59978462, -102.3526957, 1142.5, 0.0, 0.0, 3.0
2016/07/05 14:41:35, 1467744095080, 40.59978368, -102.3526935, 1142.5, 0.0, 0.0, 3.0
2016/07/05 14:41:36, 1467744096060, 40.5997829, -102.35269162, 1142.5, 0.0, 0.0, 3.0
2016/07/05 14:41:37, 1467744097068, 40.59978246, -102.35269044, 1142.5, 0.0, 0.0, 3.0
2016/07/05 14:41:38, 1467744098077, 40.59978202, -102.35268943, 1142.5999755859375, 0.0, 0.0, 3.0
2016/07/05 14:41:39, 1467744099058, 40.59978175, -102.3526887, 1142.5999755859375, 0.0, 0.0, 3.0
2016/07/05 14:41:40, 1467744100066, 40.59978166, -102.3526884, 1142.5, 0.0, 0.0, 3.0
2016/07/05 14:41:41, 1467744101075, 40.59978163, -102.35268814, 1142.5, 0.0, 0.0, 3.0
2016/07/05 14:41:42, 1467744102072, 40.59978161, -102.35268798, 1142.5, 0.0, 0.0, 3.0
2016/07/05 14:41:43, 1467744103076, 40.59978156, -102.35268779, 1142.5, 0.0, 0.0, 3.0
2016/07/05 14:41:44, 1467744104070, 40.59978152, -102.35268762, 1142.5, 0.0, 0.0, 3.0
2016/07/05 14:41:45, 1467744105061, 40.59978153, -102.35268746, 1142.5, 0.0, 0.0, 3.0
2016/07/05 14:41:46, 1467744106076, 40.59978153, -102.35268726, 1142.4000244140625, 0.0, 0.0, 3.0
2016/07/05 14:41:47, 1467744107087, 40.59978152, -102.35268709, 1142.4000244140625, 0.0, 0.0, 3.0
2016/07/05 14:41:48, 1467744108096, 40.59978162, -102.35268704, 1142.4000244140625, 0.0, 0.0, 3.0
2016/07/05 14:41:49, 1467744109092, 40.5997817, -102.35268705, 1142.4000244140625, 0.0, 0.0, 3.0
2016/07/05 14:41:50, 1467744110062, 40.5997818, -102.35268711, 1142.300048828125, 0.0, 0.0, 3.0
2016/07/05 14:41:51, 1467744111062, 40.59978107, -102.35268337, 1141.800048828125, 0.0, 0.0, 3.0
2016/07/05 14:41:52, 1467744112062, 40.59978046, -102.35268031, 1141.5, 0.0, 0.0, 3.0
2016/07/05 14:41:53, 1467744113064, 40.59978101, -102.35268211, 1141.5, 0.0, 0.0, 3.0
2016/07/05 14:41:54, 1467744114064, 40.59978122, -102.35268255, 1141.4000244140625, 0.0, 0.0, 3.0
2016/07/05 14:41:55, 1467744115058, 40.59978133, -102.35268266, 1141.4000244140625, 0.0, 0.0, 3.0
2016/07/05 14:41:56, 1467744116065, 40.59978138, -102.35268272, 1141.4000244140625, 0.0, 0.0, 3.0
2016/07/05 14:41:57, 1467744117058, 40.59978147, -102.35268306, 1141.5, 0.0, 0.0, 3.0
2016/07/05 14:41:58, 1467744118118, 40.59978155, -102.35268307, 1141.5, 0.0, 0.0, 3.0
2016/07/05 14:41:59, 1467744119058, 40.59978152, -102.3526827, 1141.4000244140625, 0.0, 0.0, 3.0
2016/07/05 14:42:00, 1467744120108, 40.59978153, -102.35268191, 1141.199951171875, 0.0, 0.0, 3.0
2016/07/05 14:42:01, 1467744121081, 40.59978145, -102.35268143, 1141.0999755859375, 0.0, 0.0, 3.0
2016/07/05 14:42:02, 1467744122065, 40.59978144, -102.35268102, 1141.0999755859375, 0.0, 0.0, 3.0
2016/07/05 14:42:03, 1467744123065, 40.59978143, -102.35268046, 1141.0, 0.0, 0.0, 3.0
2016/07/05 14:42:04, 1467744124060, 40.59978147, -102.35268028, 1140.9000244140625, 0.0, 0.0, 3.0
2016/07/05 14:42:05, 1467744125058, 40.59978148, -102.35268031, 1140.9000244140625, 0.0, 0.0, 3.0
2016/07/05 14:42:06, 1467744126061, 40.5997815, -102.35268014, 1140.9000244140625, 0.0, 0.0, 3.0
2016/07/05 14:42:07, 1467744127057, 40.59978151, -102.35267989, 1140.800048828125, 0.0, 0.0, 3.0
2016/07/05 14:42:08, 1467744128071, 40.59978152, -102.35267967, 1140.800048828125, 0.0, 0.0, 3.0
2016/07/05 14:42:09, 1467744129075, 40.59978151, -102.35267936, 1140.800048828125, 0.0, 0.0, 3.0
2016/07/05 14:42:10, 1467744130079, 40.59978147, -102.35267933, 1140.699951171875, 0.0, 0.0, 3.0
2016/07/05 14:42:11, 1467744131084, 40.59978149, -102.35267928, 1140.699951171875, 0.0, 0.0, 3.0
2016/07/05 14:42:12, 1467744132079, 40.59978151, -102.35267919, 1140.699951171875, 0.0, 0.0, 3.0
2016/07/05 14:42:13, 1467744133074, 40.59978157, -102.35267911, 1140.699951171875, 0.0, 0.0, 3.0
2016/07/05 14:42:14, 1467744134064, 40.59978161, -102.35267904, 1140.699951171875, 0.0, 0.0, 3.0
2016/07/05 14:42:15, 1467744135086, 40.59978163, -102.35267893, 1140.699951171875, 0.0, 0.0, 3.0
2016/07/05 14:42:16, 1467744136091, 40.59978162, -102.35267892, 1140.699951171875, 0.0, 0.0, 3.0
2016/07/05 14:42:17, 1467744137081, 40.5997817, -102.35267893, 1140.699951171875, 0.0, 0.0, 3.0
2016/07/05 14:42:18, 1467744138090, 40.59978169, -102.35267884, 1140.699951171875, 0.0, 0.0, 3.0
2016/07/05 14:42:19, 1467744139088, 40.59978168, -102.3526788, 1140.699951171875, 0.0, 0.0, 3.0
2016/07/05 14:42:20, 1467744140058, 40.59978167, -102.35267883, 1140.699951171875, 0.0, 0.0, 3.0
2016/07/05 14:42:21, 1467744141095, 40.5997817, -102.35267882, 1140.699951171875, 0.0, 0.0, 3.0
2016/07/05 14:42:22, 1467744142065, 40.59978173, -102.35267873, 1140.699951171875, 0.0, 0.0, 3.0
2016/07/05 14:42:23, 1467744143065, 40.59979644, -102.35267637, 1139.699951171875, 0.25, 0.0, 3.0
2016/07/05 14:42:24, 1467744144097, 40.59979821, -102.35266535, 1139.4000244140625, 0.75, 89.2, 3.0
2016/07/05 14:42:25, 1467744145071, 40.59980092, -102.35265621, 1139.5, 1.0, 86.7, 3.0
2016/07/05 14:42:26, 1467744146057, 40.59980572, -102.35264705, 1139.300048828125, 1.25, 84.0, 3.0
2016/07/05 14:42:27, 1467744147066, 40.59981146, -102.35263082, 1138.699951171875, 1.75, 81.6, 3.0
2016/07/05 14:42:28, 1467744148062, 40.5998282, -102.35262066, 1138.0, 2.0, 67.8, 3.0
2016/07/05 14:42:29, 1467744149059, 40.59984279, -102.35262183, 1136.699951171875, 1.75, 64.1, 3.0
2016/07/05 14:42:30, 1467744150064, 40.59985324, -102.35260347, 1136.4000244140625, 1.75, 63.9, 3.0
2016/07/05 14:42:31, 1467744151068, 40.59986365, -102.35258219, 1136.4000244140625, 1.75, 59.6, 3.0
2016/07/05 14:42:32, 1467744152081, 40.59987272, -102.35256892, 1136.5, 1.75, 61.0, 3.0
2016/07/05 14:42:33, 1467744153059, 40.59988304, -102.35255278, 1136.0999755859375, 1.75, 60.8, 3.0
2016/07/05 14:42:34, 1467744154065, 40.59989262, -102.35253461, 1136.199951171875, 1.75, 61.0, 3.0
2016/07/05 14:42:35, 1467744155065, 40.59990221, -102.3525153, 1136.300048828125, 1.75, 60.8, 3.0
2016/07/05 14:42:36, 1467744156067, 40.59991075, -102.35249614, 1136.0999755859375, 1.75, 61.0, 3.0
2016/07/05 14:42:37, 1467744157057, 40.5999192, -102.35247666, 1136.199951171875, 1.75, 62.6, 3.0
2016/07/05 14:42:38, 1467744158977, 40.59993164, -102.35244591, 1136.199951171875, 2.0, 70.5, 3.0
2016/07/05 14:42:40, 1467744160056, 40.59994038, -102.35240688, 1136.5999755859375, 2.0, 76.9, 3.0
2016/07/05 14:42:41, 1467744161061, 40.59994225, -102.35238092, 1136.699951171875, 2.0, 83.6, 3.0
2016/07/05 14:42:42, 1467744162060, 40.59994132, -102.35235433, 1136.699951171875, 2.0, 90.5, 4.0
2016/07/05 14:42:43, 1467744163057, 40.59993903, -102.3523272, 1136.800048828125, 2.0, 94.1, 3.0
2016/07/05 14:42:44, 1467744164058, 40.59993599, -102.35229928, 1136.9000244140625, 2.25, 96.4, 3.0
2016/07/05 14:42:45, 1467744165084, 40.59993291, -102.35227043, 1137.0, 2.25, 96.7, 3.0
2016/07/05 14:42:46, 1467744166076, 40.59992955, -102.35223355, 1136.800048828125, 2.75, 96.3, 3.0
2016/07/05 14:42:47, 1467744167121, 40.59992665, -102.35219777, 1136.800048828125, 2.75, 95.9, 3.0
2016/07/05 14:42:48, 1467744168085, 40.59992403, -102.35216207, 1136.699951171875, 2.75, 95.5, 3.0
2016/07/05 14:42:49, 1467744169091, 40.59992176, -102.35212673, 1136.5999755859375, 2.75, 94.9, 3.0
2016/07/05 14:42:50, 1467744170102, 40.59991982, -102.35209185, 1136.5, 2.75, 94.2, 3.0
2016/07/05 14:42:51, 1467744171076, 40.59991846, -102.35205752, 1136.300048828125, 2.75, 93.4, 3.0
2016/07/05 14:42:52, 1467744172057, 40.59991687, -102.35202343, 1136.199951171875, 2.75, 93.6, 4.0
2016/07/05 14:42:53, 1467744173061, 40.59991439, -102.35198962, 1136.199951171875, 2.75, 94.8, 3.0
2016/07/05 14:42:54, 1467744174057, 40.59991073, -102.35195627, 1136.0999755859375, 2.75, 96.9, 3.0
