% Grain Kart joe cart: gps_2016_07_04_14_16_46.txt
% Time, GPS time, lat, lon, altitude, speed, bearing, accuracy
2016/07/04 14:18:40, 1467656320246, 40.60022754, -102.35291179, 1160.9000244140625, 0.0, 0.0, 72.0
2016/07/04 14:18:41, 1467656321257, 40.6002275, -102.35291173, 1160.9000244140625, 0.0, 0.0, 72.0
2016/07/04 14:18:42, 1467656322280, 40.60022742, -102.35291169, 1160.9000244140625, 0.0, 0.0, 72.0
2016/07/04 14:18:43, 1467656323269, 40.60022747, -102.35291177, 1160.9000244140625, 0.0, 0.0, 70.0
2016/07/04 14:18:44, 1467656324264, 40.60022717, -102.35291148, 1160.699951171875, 0.0, 0.0, 69.0
2016/07/04 14:18:45, 1467656325265, 40.6002268, -102.35291115, 1160.5999755859375, 0.0, 0.0, 67.0
2016/07/04 14:18:46, 1467656326266, 40.60022677, -102.35291111, 1160.5, 0.0, 0.0, 66.0
2016/07/04 14:18:47, 1467656327262, 40.60022647, -102.35291085, 1160.4000244140625, 0.0, 0.0, 65.0
2016/07/04 14:18:48, 1467656328266, 40.60022637, -102.35291079, 1160.4000244140625, 0.0, 0.0, 65.0
2016/07/04 14:18:49, 1467656329267, 40.60022662, -102.35291105, 1160.5, 0.0, 0.0, 64.0
2016/07/04 14:18:50, 1467656330268, 40.60022661, -102.35291109, 1160.5999755859375, 0.0, 0.0, 64.0
2016/07/04 14:18:51, 1467656331268, 40.60022648, -102.352911, 1160.5, 0.0, 0.0, 65.0
2016/07/04 14:18:52, 1467656332264, 40.60022637, -102.35291088, 1160.5, 0.0, 0.0, 65.0
2016/07/04 14:18:53, 1467656333275, 40.60022634, -102.35291083, 1160.5, 0.0, 0.0, 66.0
2016/07/04 14:18:54, 1467656334335, 40.60022649, -102.35291095, 1160.5, 0.0, 0.0, 65.0
2016/07/04 14:18:55, 1467656335261, 40.60022653, -102.35291097, 1160.5, 0.0, 0.0, 65.0
2016/07/04 14:18:56, 1467656336275, 40.60022651, -102.35291094, 1160.5, 0.0, 0.0, 66.0
2016/07/04 14:18:57, 1467656337274, 40.60022627, -102.3529107, 1160.4000244140625, 0.0, 0.0, 65.0
2016/07/04 14:18:58, 1467656338260, 40.60022627, -102.35291069, 1160.300048828125, 0.0, 0.0, 66.0
2016/07/04 14:18:59, 1467656339252, 40.60022628, -102.35291072, 1160.4000244140625, 0.0, 0.0, 67.0
2016/07/04 14:19:00, 1467656340251, 40.60022613, -102.35291058, 1160.300048828125, 0.0, 0.0, 69.0
2016/07/04 14:19:01, 1467656341252, 40.60022619, -102.3529106, 1160.300048828125, 0.0, 0.0, 71.0
2016/07/04 14:19:02, 1467656342271, 40.60022617, -102.35291059, 1160.300048828125, 0.0, 0.0, 74.0
2016/07/04 14:19:03, 1467656343271, 40.60022616, -102.35291057, 1160.300048828125, 0.0, 0.0, 77.0
2016/07/04 14:19:04, 1467656344271, 40.60022614, -102.35291055, 1160.300048828125, 0.0, 0.0, 80.0
2016/07/04 14:19:05, 1467656345329, 40.60022615, -102.35291058, 1160.300048828125, 0.0, 0.0, 82.0
2016/07/04 14:19:06, 1467656346274, 40.60022609, -102.35291054, 1160.300048828125, 0.0, 0.0, 82.0
2016/07/04 14:19:07, 1467656347276, 40.60022598, -102.35291045, 1160.199951171875, 0.0, 0.0, 81.0
2016/07/04 14:19:08, 1467656348337, 40.60022597, -102.35291045, 1160.199951171875, 0.0, 0.0, 82.0
2016/07/04 14:19:09, 1467656349287, 40.60022424, -102.35290881, 1159.5999755859375, 0.0, 0.0, 50.0
2016/07/04 14:19:10, 1467656350309, 40.60022456, -102.35290915, 1159.699951171875, 0.0, 0.0, 49.0
2016/07/04 14:19:11, 1467656351295, 40.60022414, -102.35290882, 1159.5999755859375, 0.0, 0.0, 48.0
2016/07/04 14:19:12, 1467656352265, 40.60022369, -102.35290842, 1159.4000244140625, 0.0, 0.0, 46.0
2016/07/04 14:19:13, 1467656353265, 40.6002245, -102.35290928, 1159.9000244140625, 0.0, 0.0, 46.0
2016/07/04 14:19:14, 1467656354267, 40.60022411, -102.35290894, 1159.699951171875, 0.0, 0.0, 43.0
2016/07/04 14:19:15, 1467656355252, 40.60023183, -102.35291747, 1163.5999755859375, 0.0, 0.0, 36.0
2016/07/04 14:19:16, 1467656356248, 40.60022975, -102.35291526, 1162.5999755859375, 0.0, 0.0, 30.0
2016/07/04 14:19:17, 1467656357250, 40.60023021, -102.35291575, 1162.800048828125, 0.0, 0.0, 27.0
2016/07/04 14:19:18, 1467656358249, 40.6002309, -102.35291648, 1163.0999755859375, 0.0, 0.0, 25.0
2016/07/04 14:19:19, 1467656359254, 40.60023116, -102.35291675, 1163.300048828125, 0.0, 0.0, 23.0
2016/07/04 14:19:20, 1467656360255, 40.60023124, -102.35291699, 1163.300048828125, 0.0, 0.0, 22.0
2016/07/04 14:19:21, 1467656361247, 40.60023188, -102.35291771, 1163.699951171875, 0.0, 0.0, 21.0
2016/07/04 14:19:22, 1467656362260, 40.60023149, -102.35291736, 1163.5, 0.0, 0.0, 20.0
2016/07/04 14:19:23, 1467656363286, 40.6002329, -102.35291892, 1164.300048828125, 0.0, 0.0, 19.0
2016/07/04 14:19:24, 1467656364247, 40.60023485, -102.3529212, 1165.4000244140625, 0.0, 0.0, 17.0
2016/07/04 14:19:25, 1467656365252, 40.60015898, -102.35289059, 1140.300048828125, 1.25, 328.6, 18.0
2016/07/04 14:19:26, 1467656366266, 40.60014647, -102.35288308, 1137.9000244140625, 0.5, 328.6, 17.0
2016/07/04 14:19:27, 1467656367254, 40.60012717, -102.35287511, 1133.199951171875, 0.0, 0.0, 14.0
2016/07/04 14:19:28, 1467656368258, 40.60012114, -102.3528753, 1133.5, 0.0, 0.0, 13.0
2016/07/04 14:19:29, 1467656369256, 40.60010943, -102.35286761, 1131.199951171875, 0.0, 0.0, 12.0
2016/07/04 14:19:30, 1467656370254, 40.6001018, -102.35286472, 1129.4000244140625, 0.0, 0.0, 11.0
2016/07/04 14:19:31, 1467656371256, 40.60010219, -102.35286603, 1128.5, 0.0, 0.0, 10.0
2016/07/04 14:19:32, 1467656372277, 40.60009523, -102.35286452, 1126.4000244140625, 0.0, 0.0, 9.0
2016/07/04 14:19:33, 1467656373290, 40.60009469, -102.35286436, 1125.9000244140625, 0.0, 0.0, 9.0
2016/07/04 14:19:34, 1467656374256, 40.60009627, -102.35286556, 1126.300048828125, 0.0, 0.0, 8.0
2016/07/04 14:19:35, 1467656375286, 40.60009363, -102.3528653, 1125.9000244140625, 0.0, 0.0, 8.0
2016/07/04 14:19:36, 1467656376295, 40.60009242, -102.35286285, 1126.0999755859375, 0.0, 0.0, 7.0
2016/07/04 14:19:37, 1467656377286, 40.60009178, -102.35286287, 1125.699951171875, 0.0, 0.0, 7.0
2016/07/04 14:19:38, 1467656378335, 40.60009069, -102.35286252, 1125.300048828125, 0.0, 0.0, 7.0
2016/07/04 14:19:39, 1467656379322, 40.6000906, -102.35286249, 1125.4000244140625, 0.0, 0.0, 7.0
2016/07/04 14:19:40, 1467656380261, 40.60009051, -102.35286245, 1125.300048828125, 0.0, 0.0, 7.0
2016/07/04 14:19:41, 1467656381260, 40.60009044, -102.35286238, 1125.300048828125, 0.0, 0.0, 7.0
2016/07/04 14:19:42, 1467656382260, 40.60009047, -102.35286239, 1125.300048828125, 0.0, 0.0, 7.0
2016/07/04 14:19:43, 1467656383263, 40.60009046, -102.3528624, 1125.300048828125, 0.0, 0.0, 6.0
2016/07/04 14:19:44, 1467656384262, 40.60009043, -102.35286239, 1125.300048828125, 0.0, 0.0, 6.0
2016/07/04 14:19:45, 1467656385264, 40.60009044, -102.3528624, 1125.300048828125, 0.0, 0.0, 6.0
2016/07/04 14:19:46, 1467656386263, 40.60009041, -102.35286237, 1125.300048828125, 0.0, 0.0, 6.0
2016/07/04 14:19:47, 1467656387268, 40.6000904, -102.35286235, 1125.300048828125, 0.0, 0.0, 6.0
2016/07/04 14:19:48, 1467656388267, 40.60009039, -102.35286235, 1125.300048828125, 0.0, 0.0, 6.0
2016/07/04 14:19:49, 1467656389268, 40.6000904, -102.35286239, 1125.300048828125, 0.0, 0.0, 6.0
2016/07/04 14:19:50, 1467656390270, 40.6000904, -102.3528624, 1125.4000244140625, 0.0, 0.0, 6.0
2016/07/04 14:19:51, 1467656391272, 40.60009372, -102.35286393, 1127.0999755859375, 0.0, 0.0, 5.0
2016/07/04 14:19:52, 1467656392273, 40.60009409, -102.35286411, 1127.300048828125, 0.0, 0.0, 4.0
2016/07/04 14:19:53, 1467656393259, 40.60009494, -102.35286449, 1127.699951171875, 0.0, 0.0, 4.0
2016/07/04 14:19:54, 1467656394271, 40.60009599, -102.35286496, 1128.199951171875, 0.0, 0.0, 4.0
2016/07/04 14:19:55, 1467656395261, 40.60009722, -102.35286555, 1128.9000244140625, 0.0, 0.0, 4.0
2016/07/04 14:19:56, 1467656396315, 40.60009793, -102.35286587, 1129.300048828125, 0.0, 0.0, 4.0
2016/07/04 14:19:57, 1467656397265, 40.60009921, -102.35286629, 1129.800048828125, 0.0, 0.0, 3.0
2016/07/04 14:19:58, 1467656398265, 40.60010067, -102.3528666, 1130.300048828125, 0.0, 0.0, 3.0
