% Truck joe newer truck: gps_2016_07_04_16_10_39.txt
% Time, GPS time, lat, lon, altitude, speed, bearing, accuracy
2016/07/04 16:14:32, 1467663272081, 40.60024215, -102.35271118, 1128.699951171875, 0.0, 0.0, 21.0
2016/07/04 16:14:33, 1467663273041, 40.6002397, -102.35271024, 1129.199951171875, 0.0, 0.0, 15.0
2016/07/04 16:14:34, 1467663274079, 40.60022997, -102.35275805, 1132.0999755859375, 0.0, 0.0, 14.0
2016/07/04 16:14:35, 1467663275026, 40.60023006, -102.35276228, 1131.5999755859375, 0.0, 0.0, 10.0
2016/07/04 16:14:36, 1467663276026, 40.60023025, -102.35276284, 1131.9000244140625, 0.0, 0.0, 8.0
2016/07/04 16:14:37, 1467663277033, 40.60022546, -102.35278883, 1133.9000244140625, 0.0, 0.0, 7.0
2016/07/04 16:14:38, 1467663278069, 40.60022022, -102.35280662, 1135.300048828125, 0.0, 0.0, 7.0
2016/07/04 16:14:39, 1467663279024, 40.6002222, -102.35278637, 1134.300048828125, 0.0, 0.0, 7.0
2016/07/04 16:14:40, 1467663280034, 40.60021975, -102.35278127, 1133.5, 0.0, 0.0, 6.0
2016/07/04 16:14:41, 1467663281027, 40.60021921, -102.35278728, 1133.9000244140625, 0.0, 0.0, 7.0
2016/07/04 16:14:42, 1467663282026, 40.60021848, -102.35279251, 1134.199951171875, 0.0, 0.0, 7.0
2016/07/04 16:14:43, 1467663283025, 40.60021747, -102.35279607, 1134.5, 0.0, 0.0, 6.0
2016/07/04 16:14:44, 1467663284033, 40.60021822, -102.35279292, 1134.199951171875, 0.0, 0.0, 6.0
2016/07/04 16:14:45, 1467663285061, 40.60021786, -102.35279419, 1134.300048828125, 0.0, 0.0, 5.0
2016/07/04 16:14:46, 1467663286056, 40.60021764, -102.35279498, 1134.4000244140625, 0.0, 0.0, 5.0
2016/07/04 16:14:47, 1467663287027, 40.60021746, -102.35279553, 1134.4000244140625, 0.0, 0.0, 5.0
2016/07/04 16:14:48, 1467663288026, 40.60021744, -102.35279562, 1134.4000244140625, 0.0, 0.0, 5.0
2016/07/04 16:14:49, 1467663289048, 40.6002174, -102.3527958, 1134.5, 0.0, 0.0, 4.0
2016/07/04 16:14:50, 1467663290059, 40.60021733, -102.35279596, 1134.5, 0.0, 0.0, 4.0
2016/07/04 16:14:51, 1467663291062, 40.60021725, -102.35279624, 1134.5, 0.0, 0.0, 4.0
2016/07/04 16:14:52, 1467663292063, 40.60021727, -102.35279626, 1134.5, 0.0, 0.0, 4.0
2016/07/04 16:14:53, 1467663293035, 40.60021725, -102.35279629, 1134.5, 0.0, 0.0, 4.0
2016/07/04 16:14:54, 1467663294024, 40.60021724, -102.35279633, 1134.5, 0.0, 0.0, 4.0
