% Truck joe newer truck: gps_2016_07_07_11_45_21.txt
% Time, GPS time, lat, lon, altitude, speed, bearing, accuracy
2016/07/07 11:46:13, 1467906373896, 40.62985243, -102.32620393, 1134.800048828125, 0.0, 0.0, 21.0
2016/07/07 11:46:14, 1467906374887, 40.62986461, -102.32621591, 1134.199951171875, 0.0, 0.0, 9.0
2016/07/07 11:46:15, 1467906375901, 40.62985156, -102.32618101, 1134.699951171875, 0.0, 0.0, 5.0
2016/07/07 11:46:16, 1467906376897, 40.62985562, -102.32617876, 1133.0, 0.0, 0.0, 4.0
2016/07/07 11:46:17, 1467906377905, 40.62985657, -102.32618071, 1132.5999755859375, 0.0, 0.0, 3.0
2016/07/07 11:46:18, 1467906378909, 40.62985639, -102.32617331, 1133.0999755859375, 0.0, 0.0, 3.0
2016/07/07 11:46:19, 1467906379890, 40.62985468, -102.32616866, 1132.5999755859375, 0.0, 0.0, 3.0
2016/07/07 11:46:20, 1467906380901, 40.62985593, -102.3261684, 1131.699951171875, 0.0, 0.0, 3.0
2016/07/07 11:46:21, 1467906381890, 40.62986032, -102.32616922, 1131.9000244140625, 0.0, 0.0, 3.0
2016/07/07 11:46:22, 1467906382892, 40.62986128, -102.32616758, 1132.0999755859375, 0.0, 0.0, 3.0
2016/07/07 11:46:23, 1467906383887, 40.62986069, -102.32616511, 1132.699951171875, 0.0, 0.0, 3.0
2016/07/07 11:46:24, 1467906384892, 40.62986063, -102.32616374, 1133.0, 0.0, 0.0, 3.0
2016/07/07 11:46:25, 1467906385892, 40.62986047, -102.32616325, 1133.0999755859375, 0.0, 0.0, 3.0
2016/07/07 11:46:26, 1467906386889, 40.62985992, -102.32616198, 1133.300048828125, 0.0, 0.0, 3.0
2016/07/07 11:46:27, 1467906387892, 40.62985945, -102.32616087, 1133.5, 0.0, 0.0, 3.0
2016/07/07 11:46:28, 1467906388892, 40.62985902, -102.32615996, 1133.699951171875, 0.0, 0.0, 3.0
2016/07/07 11:46:29, 1467906389892, 40.62985862, -102.32615917, 1133.800048828125, 0.0, 0.0, 3.0
2016/07/07 11:46:30, 1467906390893, 40.6298587, -102.32615917, 1133.800048828125, 0.0, 0.0, 3.0
2016/07/07 11:46:31, 1467906391940, 40.62985874, -102.32615923, 1133.800048828125, 0.0, 0.0, 3.0
2016/07/07 11:46:32, 1467906392892, 40.62985864, -102.32615901, 1133.9000244140625, 0.0, 0.0, 3.0
2016/07/07 11:46:33, 1467906393892, 40.62985877, -102.32615916, 1133.800048828125, 0.0, 0.0, 3.0
